Adoption_ID,Date,Quantity,Book_ID,ISBN10,ISBN13,Title,Category
18,10/21/2015,183,682,0132666790,9780132666794,Essentials of Entrepreneurship and Small Business Management,Business
19,5/15/2015,638,550,0321829174,9780321829177,Literature for Composition,English
20,11/19/2015,62,678,0133074676,9780133074673,Marketing Research,Business
1,1/5/2016,33,690,0133255573,9780133255577,Horngren's Financial & Managerial Accounting. The Financial Chapters,Business
2,7/23/2015,127,922,0133043606,9780133043600,Management,Business
3,7/7/2015,422,893,0133043592,9780133043594,Manager's Bookshelf,Business
4,8/10/2015,622,638,0133378713,9780133378719,C++ How to Program (Early Objects Version),Computer Science
5,6/23/2015,482,925,013297133X,9780132971331,Guide to Managerial Communication,Business
6,9/24/2015,199,958,0132991330,9780132991339,Macroeconomics,Economics
7,10/20/2015,506,546,0205235778,9780205235773,The Curious Writer,English
8,1/20/2016,230,486,0321880129,9780321880123,Intermediate Algebra,Mathematics
9,12/27/2015,566,690,0133255573,9780133255577,Horngren's Financial & Managerial Accounting. The Financial Chapters,Business
10,12/27/2015,52,981,013610066X,9780136100669,Business Intelligence,Business
11,5/26/2015,173,551,0205902278,9780205902279,Literature and the Writing Process,English
12,5/16/2015,577,632,0321848748,9780321848741,Elementary and Intermediate Algebra: Concepts & Applications,Mathematics
13,9/28/2015,394,927,0133062120,9780133062120,International Management: Text and Cases,Business
14,9/28/2015,477,486,0321880129,9780321880123,Intermediate Algebra,Mathematics
15,10/30/2015,403,627,0321872185,9780321872180,Intermediate Algebra 10,Mathematics
16,5/18/2015,564,599,032174747X,9780321747471,Analysis with an Introduction to Proof,Mathematics
17,8/26/2015,536,924,0133022927,9780133022926,The Economics of Sports,Economics
18,11/10/2015,64,976,0132992817,9780132992817,"The Economics of Women, Men and Work",Economics
19,7/18/2015,303,951,0132992477,9780132992473,Corporate Finance,Business
20,9/1/2015,491,564,0205578063,9780205578061,Read to Achieve: Gateway to Academic Reading,Student Success
21,7/5/2015,452,919,0132970759,9780132970754,MIS Essentials,Business
22,7/1/2015,498,553,0205883052,9780205883059,"The Prentice Hall Guide for College Writers, Brief Edition",English
23,12/25/2015,232,583,032180709X,9780321807090,John E. Freund's Mathematical Statistics with Applications,Statistics
24,5/7/2015,136,633,0321848837,9780321848833,Brief Calculus & Its Applications,Mathematics
25,11/21/2015,290,627,0321872185,9780321872180,Intermediate Algebra 10,Mathematics
26,4/2/2015,494,914,0133029670,9780133029673,Using MIS,Business
27,11/17/2015,347,567,0321906365,9780321906366,"Writing and Reading Across the Curriculum, Brief Edition",English
28,3/7/2015,526,590,0132898357,9780132898355,Mathematics for Business,Business
1,9/14/2015,51,610,0321860470,9780321860477,Cornerstones for College Success,Student Success
2,4/7/2015,212,704,0133354857,9780133354850,Fundamentals of Communication Systems,Engineering
3,3/22/2015,165,686,0132869063,9780132869065,Ownership Series: Ownership: Study Strategies,Student Success
4,12/24/2015,61,642,0321845862,9780321845863,Developmental Mathematics,Mathematics
5,3/31/2015,333,784,0133254429,9780133254426,Mechanics of Materials,Engineering
6,10/31/2015,666,636,0321795911,9780321795915,Trigonometry,Mathematics
7,11/26/2015,154,949,0132992280,9780132992282,Macroeconomics,Economics
8,6/8/2015,533,696,0133140512,9780133140514,Entrepreneurial Finance,Business
9,3/1/2016,455,957,0132992914,9780132992916,Principles of Risk Management and Insurance,Business
10,2/23/2016,300,909,0133077543,9780133077544,Management: A Focus on Leaders,Business
11,8/9/2015,31,583,032180709X,9780321807090,John E. Freund's Mathematical Statistics with Applications,Statistics
12,2/3/2016,483,607,0133083500,9780133083507,Basic Technical Mathematics,Mathematics
13,7/1/2015,276,959,0133251039,9780133251036,Introduction to Financial Accounting,Business
14,9/26/2015,115,563,0321880943,9780321880949,The Necessary Shakespeare,English
15,11/25/2015,348,909,0133077543,9780133077544,Management: A Focus on Leaders,Business
1,5/28/2015,295,785,0132974401,9780132974400,"Human Relations for Career and Personal Success: Concepts, Applications, & Skills",Business
2,3/20/2015,292,609,0205850251,9780205850259,"Writing for Life: Paragraphs and Essays, 3E",Student Success
3,3/9/2015,349,701,013267145X,9780132671453,Adaptive Filter Theory,Engineering
4,9/1/2015,87,692,0133354695,9780133354690,Cryptography and Network Security: Principles and Practice,Computer Science
5,7/22/2015,202,705,0133451607,9780133451603,Statics and Mechanics of Materials,Engineering
6,9/21/2015,222,918,0132993341,9780132993340,Fundamentals of Futures and Options Markets,Business
7,12/1/2015,40,569,0321844254,9780321844255,Building College Vocabulary Strategies,Student Success
8,5/18/2015,105,549,0321886518,9780321886514,Complete Works of Shakespeare 7E,English
9,6/1/2015,445,949,0132992280,9780132992282,Macroeconomics,Economics
10,9/12/2015,279,595,0321848284,9780321848284,Intermediate Algebra: Concepts & Applications,Mathematics
11,10/6/2015,207,793,0136015727,9780136015727,Reliability Engineering,Engineering
12,6/22/2015,535,947,0132921146,9780132921145,Operations Management,Business
13,11/13/2015,564,607,0133083500,9780133083507,Basic Technical Mathematics,Mathematics
14,1/2/2016,407,688,013340675X,9780133406757,"Essentials of Processes, Systems and Information: with SAP tutorials",Business
15,3/23/2015,560,976,0132992817,9780132992817,"The Economics of Women, Men and Work",Economics
16,10/13/2015,298,614,020588539X,9780205885398,Writing for Life: Sentences and Paragraphs,Student Success
17,10/8/2015,685,608,0133116530,9780133116533,Basic Technical Mathematics with Calculus,Mathematics
18,4/2/2015,487,550,0321829174,9780321829177,Literature for Composition,English
19,2/12/2016,42,590,0132898357,9780132898355,Mathematics for Business,Business
20,7/3/2015,512,791,0133405680,9780133405682,Essentials of Database Management,Computer Science
21,1/26/2016,597,968,0133024164,9780133024166,Principles of Microeconomics,Economics
22,8/29/2015,528,979,0321464486,9780321464484,Development Economics,Economics
23,7/26/2015,583,563,0321880943,9780321880949,The Necessary Shakespeare,English
24,4/6/2015,248,564,0205578063,9780205578061,Read to Achieve: Gateway to Academic Reading,Student Success
25,6/25/2015,43,607,0133083500,9780133083507,Basic Technical Mathematics,Mathematics
26,2/27/2016,397,622,0321859227,9780321859228,"Prealgebra and Introductory Algebra, 4e",Mathematics
27,5/25/2015,494,474,013336092X,9780133360929,Starting Out with C++: Early Objects,Computer Science
28,12/8/2015,643,556,0205890962,9780205890965,Mosaics: Reading and Writing Essays 6e,Student Success
29,12/12/2015,447,895,0132971275,9780132971270,Intercultural Business Communication,Business
30,12/23/2015,344,950,0132994917,9780132994910,"Money, Banking, and the Financial System",Economics
1,1/8/2016,27,689,0133255433,9780133255430,"Horngren's Financial & Managerial Accounting, The Managerial Chapters",Business
2,6/24/2015,215,599,032174747X,9780321747471,Analysis with an Introduction to Proof,Mathematics
3,6/11/2015,417,600,0321817621,9780321817624,Statistical Reasoning for Everyday Life,Statistics
4,4/15/2015,420,970,0132147556,9780132147552,E-Marketing,Business
5,9/18/2015,65,964,0133083578,9780133083576,The Practice of Public Relations,Business
6,10/27/2015,632,914,0133029670,9780133029673,Using MIS,Business
7,10/5/2015,140,477,0133128083,9780133128086,Starting Out With Visual Basic,Computer Science
8,9/9/2015,25,690,0133255573,9780133255577,Horngren's Financial & Managerial Accounting. The Financial Chapters,Business
9,5/6/2015,305,687,0132136422,9780132136426,Introduction to Materials Science,Engineering
10,1/12/2016,479,478,0133129454,9780133129458,Starting out with Visual C# 2012 (with CD-Rom),Computer Science
11,4/30/2015,383,678,0133074676,9780133074673,Marketing Research,Business
12,12/1/2015,610,559,0205901840,9780205901845,The Blair Reader,English
13,6/4/2015,597,892,013295351X,9780132953511,Opportunities and Challenges of Workplace Diversity,Business
14,9/12/2015,634,930,0132948877,9780132948876,Macroeconomics,Economics
15,1/22/2016,551,980,013610827X,9780136108276,Hands-On Database,Computer Science
16,7/23/2015,645,925,013297133X,9780132971331,Guide to Managerial Communication,Business
17,9/19/2015,181,693,0133370437,9780133370430,"Network Security Essentials: Applications and Standards, 5/e",Computer Science
18,12/10/2015,488,893,0133043592,9780133043594,Manager's Bookshelf,Business
19,7/21/2015,113,567,0321906365,9780321906366,"Writing and Reading Across the Curriculum, Brief Edition",English
20,10/4/2015,129,477,0133128083,9780133128086,Starting Out With Visual Basic,Computer Science
21,2/22/2016,628,486,0321880129,9780321880123,Intermediate Algebra,Mathematics
22,1/17/2016,639,559,0205901840,9780205901845,The Blair Reader,English
23,6/25/2015,423,473,0133068307,9780133068306,Introduction to JavaScript Programming with XML and PHP,Computer Science
24,2/8/2016,435,488,0321836510,9780321836519,Statistics for Business: Decision Making and Analysis,Statistics
25,4/28/2015,592,706,013601772X,9780136017721,Introduction to Engineering Analysis,Engineering
26,4/7/2015,261,923,0133058360,9780133058369,Guide to Presentations,Business
27,9/22/2015,198,643,0132871696,9780132871693,Engineering Vibration,Engineering
28,7/5/2015,267,623,0321729560,9780321729569,Precalculus Essentials,Mathematics
29,3/24/2015,227,911,0132994844,9780132994842,Economics,Economics
30,3/12/2015,83,959,0133251039,9780133251036,Introduction to Financial Accounting,Business
31,9/24/2015,679,616,0321865537,9780321865533,Introductory and Intermediate Algebra 5e,Mathematics
32,8/17/2015,363,621,0321826043,9780321826046,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,Mathematics
33,8/12/2015,282,914,0133029670,9780133029673,Using MIS,Business
34,5/13/2015,438,571,0321898680,9780321898685,Style: Lessons in Clarity and Grace 11E,English
1,8/23/2015,280,894,0132948915,9780132948913,International Economics,Economics
2,11/22/2015,164,891,0133078353,9780133078350,Marketing Plan Handbook,Business
3,10/13/2015,471,485,0321880153,9780321880154,Elementary Algebra,Mathematics
1,12/2/2015,667,566,0321865820,9780321865823,Academic Reading,Student Success
2,10/6/2015,610,558,0205883109,9780205883103,"Strategies for Successful Writing, Concise Edition",English
3,3/30/2015,311,972,0136090036,9780136090038,Making the Team,Business
4,2/14/2016,334,690,0133255573,9780133255577,Horngren's Financial & Managerial Accounting. The Financial Chapters,Business
5,12/8/2015,118,933,0132948907,9780132948906,Economics Today,Economics
6,5/18/2015,176,629,032181696X,9780321816962,Precalculus: Essentials,Mathematics
7,12/14/2015,331,608,0133116530,9780133116533,Basic Technical Mathematics with Calculus,Mathematics
8,4/23/2015,122,561,0205863795,9780205863792,The DK Handbook,Student Success
9,1/2/2016,167,707,0321566440,9780321566447,Managerial Economics,Economics
10,6/27/2015,82,646,0133125904,9780133125900,"Power Electronics: Circuits,Devices & Applications",Engineering
11,2/3/2016,597,611,0321860594,9780321860590,"Cornerstones for Community College Success, 2/E",Student Success
12,8/7/2015,614,980,013610827X,9780136108276,Hands-On Database,Computer Science
13,11/16/2015,529,972,0136090036,9780136090038,Making the Team,Business
14,12/5/2015,525,607,0133083500,9780133083507,Basic Technical Mathematics,Mathematics
15,10/4/2015,362,935,0132948885,9780132948883,Economics Today: The Micro View,Economics
16,3/13/2015,31,940,0132948869,9780132948869,Microeconomics,Economics
17,2/25/2016,109,614,020588539X,9780205885398,Writing for Life: Sentences and Paragraphs,Student Success
18,5/5/2015,563,983,0132145383,9780132145381,Electronic Commerce 2012,Business
19,4/5/2015,298,632,0321848748,9780321848741,Elementary and Intermediate Algebra: Concepts & Applications,Mathematics
20,9/10/2015,194,632,0321848748,9780321848741,Elementary and Intermediate Algebra: Concepts & Applications,Mathematics
1,9/20/2015,208,617,0321854462,9780321854469,"Developmental Mathematics: Basic Mathematics and Algebra, 3/E",Mathematics
2,5/29/2015,663,983,0132145383,9780132145381,Electronic Commerce 2012,Business
3,10/7/2015,342,931,0133059510,9780133059519,Business Communication,Business
4,10/22/2015,149,704,0133354857,9780133354850,Fundamentals of Communication Systems,Engineering
5,7/26/2015,302,483,0321825721,9780321825728,Mathematics for Elementary Teachers with Activity Manual,Mathematics
6,5/11/2015,687,608,0133116530,9780133116533,Basic Technical Mathematics with Calculus,Mathematics
7,7/18/2015,147,479,0321836960,9780321836960,Elementary Statistics,Statistics
8,4/23/2015,82,624,0321837347,9780321837349,Precalculus,Mathematics
9,5/31/2015,684,623,0321729560,9780321729569,Precalculus Essentials,Mathematics
10,11/18/2015,357,686,0132869063,9780132869065,Ownership Series: Ownership: Study Strategies,Student Success
11,5/27/2015,318,546,0205235778,9780205235773,The Curious Writer,English
12,3/22/2015,350,590,0132898357,9780132898355,Mathematics for Business,Business
13,7/27/2015,624,787,0133406954,9780133406955,Visual Basic 2012 How to Program,Computer Science
14,4/23/2015,419,610,0321860470,9780321860477,Cornerstones for College Success,Student Success
15,2/28/2016,238,604,0321838203,9780321838209,Calculus and Its Applications Expanded Version,Mathematics
16,10/22/2015,91,946,0133125637,9780133125634,Auditing and Assurance Services,Business
17,5/19/2015,36,625,0132180537,9780132180535,"Career Tool Kit, The: Skills for Success",Student Success
18,6/3/2015,579,489,032182623X,9780321826237,Statistics for Business and Economics,Statistics
19,11/3/2015,49,949,0132992280,9780132992282,Macroeconomics,Economics
20,2/13/2016,303,703,0133023672,9780133023671,Principles of Macroeconomics,Economics
21,12/18/2015,316,703,0133023672,9780133023671,Principles of Macroeconomics,Economics
22,4/27/2015,520,925,013297133X,9780132971331,Guide to Managerial Communication,Business
23,8/24/2015,403,638,0133378713,9780133378719,C++ How to Program (Early Objects Version),Computer Science
24,9/2/2015,409,910,0133020266,9780133020267,Managerial Economics,Economics
25,1/15/2016,318,622,0321859227,9780321859228,"Prealgebra and Introductory Algebra, 4e",Mathematics
26,4/6/2015,85,626,0321880110,9780321880116,Elementary & Intermediate Algebra,Mathematics
27,5/12/2015,226,628,0133140423,9780133140422,Business Math Brief,Business
